CF	ID	Name
C27H45N8O18P3S	C03357	4-Acetamidobutanoyl-CoA
C6H6NO6P	C03360	4-Nitrophenyl phosphate
C8H14N3O7P	C03373	Aminoimidazole ribotide
C39H44N4O12	C03374	Bilirubin-glucuronoside
C6H17N3	C03375	Norspermidine
C4H9O2S	C03392	Dimethylsulfonioacetate
C10H18N4O6	C03406	N-(L-Arginino)succinate
C11H19NO10	C03410	N-Glycoloyl-neuraminate
C10H18N2O8	C03411	N-Glycosyl-L-asparagine
C14H30N4O2	C03413	"N1,N12-Diacetylspermine"
C12H17N5O4	C03416	"N6,N6-Dimethyladenosine"
C6H13N5O4	C03417	N(omega)-Nitro-L-arginine
C14H19N5O6S	C03431	S-Inosyl-L-homocysteine
C6H15N2O7P	C03433	Streptamine 4-phosphate
C13H21N3O8S	C03451	(R)-S-Lactoylglutathione
C36H60O2	C03455	11-cis-Retinyl palmitate
C4H4O6	C03459	2-Hydroxy-3-oxosuccinate
C31H51N12O18P	C03462	3''-Adenylylstreptomycin
C26H42N7O17P3S	C03466	3-Methyl-vinylacetyl-CoA
C27H34N2O9	C03470	3-alpha(S)-Strictosidine
C9H6N2O3	C03474	4-Nitroquinoline N-oxide
C20H15N3O8	C03476	"5,12-Dihydroxanthommatin"
C20H23N7O7	C03479	Folinic acid
C10H17N5O16P4	C03483	Adenosine tetraphosphate
C7H8O	C03485	Aromatic primary alcohol
C12H22N4O11P2	C03486	CDP-N-methylethanolamine
C9H18NO8P	C03492	D-4'-Phosphopantothenate
C10H16N3O7P	C03495	Deoxy-5-methylcytidylate
C11H14NO6P	C03506	Indoleglycerol phosphate
C21H18O12	C03515	Luteolin 7-O-glucuronide
C34H32MgN4O4	C03516	Magnesium protoporphyrin
C21H41N5O8	C03524	N2'-Acetylgentamicin C1a
C11H19NO9	C03525	O-Acetylneuraminic acid
C13H22O	C03527	Oxidized Latia luciferin
C9H14N2O7P	C03536	Pyrimidine 5'-nucleotide
C4H9NOS	C03537	S-Acetylthioethanolamine
C9H17NO6S	C03539	S-Ribosyl-L-homocysteine
C10H15N5O13P2S	C03568	2'-Phosphoadenylylsulfate
C7H7IO	C03575	2-Iodophenol methyl ether
C2H6O3S2	C03576	Coenzyme M
C23H37NO6S	C03577	20-Hydroxyleukotriene E4
C24H36N7O13P	C03580	3''-Adenylylspectinomycin
C10H15N3O4	C03592	5-Methyl-2'-deoxycytidine
C10H16N4O17P4	C03614	Inosine 5'-tetraphosphate
C6H9NO4	C03623	N-Methyl-2-oxoglutaramate
C3H10N3O5PS	C03624	N-Phosphohypotaurocyamine
C8H18N4O2	C03626	"NG,NG-Dimethyl-L-arginine"
C21H39O7P	C03630	Oleoylglycerone phosphate
C23H50N2O5P	C03640	Sphingosyl-phosphocholine
C23H38O6	C03641	Sterol 3-beta-D-glucoside
C26H45NO8S2	C03642	Taurolithocholate sulfate
C16H26N4O10S2	C03646	Bis-gamma-glutamylcystine
C13H20N5O16P3	C03673	3-(ADP)-2-phosphoglycerate
C17H10O6	C03683	6-Demethylsterigmatocystin
C30H50N7O18P3S	C03685	7-Methyl-3-oxooctanoyl-CoA
C20H31N4O17P	C03691	CMP-N-glycoloylneuraminate
C19H23N6O8P	C03709	N-Adenylyl-L-phenylalanine
C19H20N2O4	C03712	"N2,N5-Dibenzoyl-L-ornithine"
C8H9NOS	C03719	Phenylacetothiohydroximate
C26H38N7O19P3S	C03724	S-(5-Hydroxy-2-furoyl)-CoA
C13H25N2O8PS	C03725	S-Acetylphosphopantetheine
C5H9NO4S	C03727	S-Carboxymethyl-L-cysteine
C21H40N7O15P	C03731	Streptomycin 3''-phosphate
C15H24N2O17P2	C03733	UDP-alpha-D-galactofuranose
C6H13NO6	C03752	2-Amino-2-deoxy-D-gluconate
C4H9O5P	C03754	2-Methylpropanoyl phosphate
C21H41N7O11	C03755	3'-Deoxydihydrostreptomycin
C7H10O3	C03767	4-Oxocyclohexanecarboxylate
C6H11N3O3	C03771	5-Guanidino-2-oxopentanoate
C8H13NO6	C03776	N-Acetyl-D-mannosaminolactone
C12H9N2O8P	C03779	Bis(4-nitrophenyl)phosphate
C2H8NO3P	C03782	D-(1-Aminoethyl)phosphonate
C6H13NO11S2	C03789	"N,6-O-Disulfo-D-glucosamine"
C14H18N5O11P	C03794	"N6-(1,2-Dicarboxyethyl)-AMP"
C11H15N5O3	C03795	N6-Methyl-2'-deoxyadenosine
C35H62NO15P	C03796	Oleandomycin 2'-O-phosphate
C10H6N2O2S2	C03797	Oxidized Photinus luciferin
C4H8O3S	C03804	S-Methyl-1-thio-D-glycerate
C21H41O7P	C03805	Stearoylglycerone phosphate
C5H12N2O3S	C03829	"2S,5S-Methionine sulfoximine"
C15H9I3O5	C03832	"3,5,3'-Triiodothyropyruvate"
C7H15N2O8P	C03838	5'-Phosphoribosylglycinamide
C10H15N5O10P2	C03850	"Adenosine 2',5'-bisphosphate"
C9H22O13P2	C03853	Bis(glycerophospho)-glycerol
C33H56O6	C03855	Cholesteryl-beta-D-glucoside
C24H49NO7	C03858	D-Glucosyldihydrosphingosine
C17H25N7O6	C03860	Deaminohydroxyblasticidin S
C12H6O4	C03861	"Dibenzo[1,4]dioxin-2,3-dione"
C5H13N2O6P	C03872	L-Serine-phosphoethanolamine
C7H16N4O2	C03884	N(omega)-Methyl-L-arginine
C21H27N7O	C03887	Oxidized Cypridina luciferin
C25H21N3O9S2	C03888	Oxidized Watasenia luciferin
C3H9O5P	C03894	"Propane-1,2-diol 1-phosphate"
C15H10O16S3	C03898	"Quercetin 3,4',7-trissulfate"
C5H9NO2S	C03901	Thiomorpholine 3-carboxylate
C26H53NO7P	C03916	1-Oleoylglycerophosphocholine
C3H8O3S2	C03920	2-(Methylthio)ethanesulfonate
C13H24N3O11PS	C03928	3-Phosphoglycerol-glutathione
C11H16O2	C03929	3-tert-Butyl-5-methylcatechol
C5H12N2O2	C03943	"(2R,4S)-2,4-Diaminopentanoate"
C3H7O5P	C03947	"Glycerol 1,2-cyclic phosphate"
C8H13NO7	C03948	N-Glycolyl-D-mannosaminolactone
C16H22N6O4	C03958	Thyrotropin-releasing hormone
C4H4O5	C03981	2-Hydroxyethylenedicarboxylate
C9H7IO4	C03987	3-Iodo-4-hydroxyphenylpyruvate
C13H16O8	C03993	4-(beta-D-Glucosyloxy)benzoate
C14H21NO8	C03996	5'-O-beta-D-Glucosylpyridoxine
C10H16N3O8P	C03997	5-Hydroxymethyldeoxycytidylate
C11H17N5O8P	C03998	7-Methylguanosine 5'-phosphate
C13H21NO10	C04017	N-Acetyl-9-O-acetylneuraminate
C9H18N2O4	C04020	D-Lysopine
C5H10O2S	C04022	"S,S-Dimethyl-beta-propiothetin"
C17H18N5O10P	C04030	"(2,3-Dihydroxybenzoyl)adenylate"
C19H39O7P	C04036	1-Palmitoylglycerol 3-phosphate
C9H8O5	C04045	"3-(3,4-Dihydroxyphenyl)pyruvate"
C4H6N4O	C04051	5-Amino-4-imidazolecarboxyamide
C20H29N10O22P5	C04058	Bis(5'-adenosyl) pentaphosphate
C9H14O5	C04067	Diethyl 2-methyl-3-oxosuccinate
C25H32O11	C04070	Gibberellin 2-O-beta-D-glucoside
C4H12N3O4P	C04071	Guanidinoethyl methyl phosphate
C12H22N2O6S	C04079	N-((R)-Pantothenoyl)-L-cysteine
C26H51NO7P	C04100	1-Linoleoylglycerophosphocholine
C20H20O14	C04101	"1-O,6-O-Digalloyl-beta-D-glucose"
C24H51NO7P	C04102	1-Palmitoylglycerophosphocholine
C28H54O8	C04103	13-beta-D-Glucosyloxydocosanoate
C5H11N2O7P	C04111	3-(Phosphoacetylamido)-L-alanine
C7H8O8	C04115	4-Carboxy-4-hydroxy-2-oxoadipate
C17H26N3O15P	C04121	CMP-3-deoxy-D-manno-octulosonate
C3H10NO4P	C04126	L-1-Aminopropan-2-ol O-phosphate
C9H16N3O3	C04130	Methyl 2-diazoacetamidohexanoate
C7H12NO8P	C04133	N-Acetyl-L-glutamate 5-phosphate
C10H16N4O3	C04138	N(alpha)-gamma-L-Glutamylhistamine
C29H37N9O12	C04144	Tetrahydropteroyltri-L-glutamate
C16H30O6	C04165	(+)-Neomenthyl O-beta-D-glucoside
C20H30N2O3	C04170	13-(2-Methylcrotonoyl)oxylupanine
C10H17N3O10P2	C04187	5-Methyldeoxycytidine diphosphate
C26H28O12	C04193	Flavonol 3-O-D-xylosylgalactoside
C27H30O12	C04194	Flavonol 3-O-[alpha-L-rhamnosyl-(1->6)-beta-D-glucoside]
C16H19NO7	C04197	Indole-3-acetyl-beta-1-D-glucoside
C10H13NO6S	C04201	L-Tyrosine methyl ester 4-sulfate
C10H11NO6	C04204	"N-(2,3-Dihydroxybenzoyl)-L-serine"
C14H11NO4	C04207	N-Benzoyl-4-hydroxyanthranilate
C5H8N2O5	C04209	3-(Carboxycarbonylamino)-L-alanine
C8H16N2O4	C04210	N5-(L-1-Carboxyethyl)-L-ornithine
C16H21N3O3	C04211	N(6)-[(Indol-3-yl)acetyl]-L-lysine
C44H82O13	C04218	"alpha,alpha'-Trehalose 6-mycolate"
C13H18O3	C04223	(+/-)-6-Hydroxy-3-oxo-alpha-ionone
C11H14NO4P	C04229	1-(Indol-3-yl)propanol 3-phosphate
C6H13O10P	C04234	2-Carboxy-D-arabinitol 1-phosphate
C9H12FN2O8P	C04242	5-Fluorodeoxyuridine monophosphate
C8H13N3O2	C04259	"N,N-Dimethylhistidine"
C28H52O12	C04265	"alpha,alpha'-Trehalose 6-palmitate"
C7H15N3O5	C04280	1-Guanidino-1-deoxy-scyllo-inositol
C9H6N2O8	C04286	"3,5-Dinitro-4-hydroxyphenylpyruvate"
C6H9NOS	C04294	5-(2-Hydroxyethyl)-4-methylthiazole
C11H21NO4	C04301	N(alpha)-t-Butoxycarbonyl-L-leucine
C12H16NO9P	C04302	N-(5-Phospho-D-ribosyl)anthranilate
C19H22N6O4	C04303	N-Benzoyl-D-arginine-4-nitroanilide
C4H7O7P	C04309	Phosphoenol-4-deoxy-3-tetrulosonate
C22H28N2O5	C04318	11-O-Demethyl-17-O-deacetylvindoline
C6H10NO4PS	C04327	4-Methyl-5-(2-phosphooxyethyl)thiazole
C31H44N6O16P	C04330	"5,10-Methenyltetrahydromethanopterin"
C13H18N4O6	C04332	"6,7-Dimethyl-8-(D-ribityl)lumazine"
C8H16NO10P	C04336	N-Glycolyl-D-mannosamine 6-phosphate
C7H15N5O4	C04337	N(omega)-Nitro-L-arginine methyl ester
C12H23N2O9PS	C04352	(R)-4'-Phosphopantothenoyl-L-cysteine
C12H18O13	C04354	"1,2-beta-D-Glucuronosyl-D-glucuronate"
C9H8I2O4	C04367	"3-(3,5-Diiodo-4-hydroxyphenyl)lactate"
C8H15N2O9P	C04376	5'-Phosphoribosyl-N-formylglycinamide
C31H45N6O16P	C04377	"5,10-Methylenetetrahydromethanopterin"
C21H42N7O15P	C04382	Dihydrostreptomycin 3'alpha-phosphate
C20H26N8O23P4	C04392	"P1,P4-Bis(5'-xanthosyl) tetraphosphate"
C4H9O6PS	C04399	S-Methyl-3-phospho-1-thio-D-glycerate
C20H20I2N2O5	C04418	N-Acetyl-L-phenylalanyl-L-diiodotyrosine
C12H20O10	C04420	"D-Fructofuranose 1,2':2,3'-dianhydride"
C11H18N2O7	C04421	"N-Succinyl-LL-2,6-diaminoheptanedioate"
C21H27N6O15P2	C04423	Nicotinamide hypoxanthine dinucleotide
C12H23NO2S2	C04424	S-(2-Methylpropanoyl)-dihydrolipoamide
C15H20N5O6S	C04425	S-Adenosyl-4-methylthio-2-oxobutanoate
C17H27N3O20P2S	C04426	UDP-N-acetyl-D-galactosamine 4-sulfate
C10H15N2O9P	C04437	1-(5-Phosphoribosyl)imidazole-4-acetate
C5H7NO2S	C04445	"3,4-Dehydrothiomorpholine-3-carboxylate"
C8H11N2O4	C04446	"3-(3,4-Dihydroxypyridin-1-yl)-L-alanine"
C12H15NO8	C04452	4-Nitrophenol-alpha-D-galactopyranoside
C9H17N4O9P	C04454	5-Amino-6-(5'-phospho-D-ribitylamino)uracil
C21H43N7O18P2	C04458	"Dihydrostreptomycin 6,3''-bis-phosphate"
C8H17NO12P2	C04461	"N-Acetyl-D-glucosamine 1,6-bisphosphate"
C8H15O11P	C04478	3-Deoxy-D-manno-octulosonate 8-phosphate
C9H10O6	C04479	"2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate"
C14H12O2S2	C04485	"5-(4-Acetoxybut-1-ynyl)-2,2'-bithiophene"
C12H10OS2	C04486	"5-(4-Hydroxybut-1-ynyl)-2,2'-bithiophene"
C31H47N6O16P	C04488	"5-Methyl-5,6,7,8-tetrahydromethanopterin"
C30H39N9O12	C04489	5-Methyltetrahydropteroyltri-L-glutamate
C10H18N5O20P5	C04494	Guanosine 3'-diphosphate 5'-triphosphate
C14H20N4O2	C04498	p-Coumaroylagmatine
C4H13N3O7P2	C04503	N'-Phosphoguanidinoethyl methyl phosphate
C14H10O8	C04524	2-Protocatechoylphloroglucinolcarboxylate
C21H42N7O14P	C04526	3'-Deoxydihydrostreptomycin 3''-phosphate
C17H30O7	C04529	"(3S,4S)-3-Hydroxytetradecane-1,3,4-tricarboxylate"
C35H34MgN4O4	C04536	Magnesium protoporphyrin monomethyl ester
C12H21N3O8	C04540	N4-(Acetyl-beta-D-glucosaminyl)asparagine
C18H20N4O6	C04541	N5-Dinitrophenyl-L-ornithine methyl ester
C8H18N2O3S	C04543	Buthionine sulfoximine
C8H14O5	C04546	(R)-3-((R)-3-Hydroxybutanoyloxy)butanoate
C27H46O4	C04554	"3alpha,7alpha-Dihydroxy-5beta-cholestanate"
C19H28O5S	C04555	Dehydroepiandrosterone sulfate
C6H10N3O4P	C04556	4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine
C12H20N4O8S	C04572	S-(N-Hydroxy-N-methylcarbamoyl)glutathione
C41H32O26	C04576	Pentagalloylglucose
C6H13O7PS	C04582	S-Methyl-5-thio-D-ribulose 1-phosphate
C10H14N4O5	C04583	"6-Hydroxyl-1,6-dihydropurine ribonucleoside"
C7H5NO3	C04584	"6-Imino-5-oxocyclohexa-1,3-dienecarboxylate"
C9H16O5	C04587	"Diethyl (2S,3R)-2-methyl-3-hydroxysuccinate"
C17H27N3O23P2S2	C04589	"UDP-N-acetyl-D-galactosamine 4,6-bissulfate"
C23H41O6P	C04590	3-(O-Geranylgeranyl)-sn-glycerol 1-phosphate
C16H14O4S2	C04606	"5-(3,4-Diacetoxybut-1-ynyl)-2,2'-bithiophene"
C21H27NO11	C04611	Indol-3-ylacetyl-myo-inositol L-arabinoside
C11H8N2O5	C04622	(Z)-2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide
C11H22NO7PS	C04628	Coenzyme B
C20H29N3O19P2	C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine
C43H73O6P	C04638	"2,3-Bis-O-(geranylgeranyl)glycerol 1-phosphate"
C9H15N2O9P	C04639	"2,4-Dioxotetrahydropyrimidine D-ribonucleotide"
C8H16N3O8P	C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine
C10H13N4O7PS	C04646	6-Thioinosine-5'-monophosphate
C43H77N3O20P2	C04652	"UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine"
C16H28O7	C04655	"(2S,3S)-2-Hydroxytridecane-1,2,3-tricarboxylate"
C9H14N4O5	C04663	Acadesine
C6H11N2O6P	C04666	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
C7H13N3O5	C04673	1D-1-Guanidino-1-deoxy-3-dehydro-scyllo-inositol
C12H21NO17S2	C04674	"3-D-Glucuronosyl-N2,6-disulfo-beta-D-glucosamine"
C32H52N7O20P3S	C04675	3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA
C9H15N4O8P	C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide
C16H16NO6P	C04684	m-Carboxyphenyl phenylacetamidomethylphosphonate
C8H11NO6	C04690	2-(Hydroxymethyl)-3-(acetamidomethylene)succinate
C7H13O10P	C04691	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate
C22H29NO12	C04695	5-O-(Indol-3-ylacetyl-myo-inositol) D-galactoside
C13H24O10	C04698	Methyl-2-alpha-L-fucopyranosyl-beta-D-galactoside
C40H65N9O26P2	C04702	UDPMurNAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)
C21H43N7O17P2	C04709	"3'-Deoxydihydrostreptomycin 3'alpha,6-bisphosphate"
C14H12O3S2	C04711	"5-(3-Hydroxy-4-acetoxybut-1-ynyl)-2,2'-bithiophene"
C16H18N2O9S	C04712	(7R)-7-(5-Carboxy-5-oxopentanoyl)aminocephalosporinate
C15H22N5O7P	C04713	N6-(delta2-Isopentenyl)-adenosine 5'-monophosphate
C27H46O5	C04722	"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate"
C12H15NO	C04731	"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine N-oxide"
C9H16N4O6	C04732	5-Amino-6-(1-D-ribitylamino)uracil
C10H15N4O9P	C04734	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide
C31H53N3O19P2	C04738	UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine
C23H38N3O25P3	C04739	UDP-N-acetyl-6-(alpha-D-galactose-1-phospho)-alpha-D-glucosamine
C6H9N5O2	C04744	"2,6-Diamino-4-hydroxy-5-(N-methyl)formamidopyrimidine"
C6H11N3O7P2	C04752	4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate
C14H29N6O11P	C04767	O-(1->4)-alpha-L-Dihydrostreptosyl-streptidine 6-phosphate
C14H19N2O7P	C04778	"N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole"
C14H21NO11	C04794	3-(4-Deoxy-beta-D-gluc-4-enuronosyl)-N-acetyl-D-glucosamine
C38H60N8O27P2	C04804	"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimeloyl-D-alanine"
C32H45NO13	C04806	17alpha-(N-Acetyl-D-glucosaminyl)-estradiol 3-D-glucuronoside
C7H11N5O8P2	C04807	"6-Hydroxymethyl-7,8-dihydropterin diphosphate"
C12H20N5O9P	C04811	1-(5-Phosphoribosyl)-4-(N-succinocarboxamide)-5-aminoimidazole
C29H50O2	C04814	4beta-Hydroxymethyl-4alpha-methyl-5alpha-cholest-7-en-3beta-ol
C42H74N8O22	C04819	"beta-D-Galactosyl-beta-1,4-N-acetyl-D-glucosaminylglycopeptide"
C13H19N4O12P	C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole
C34H66NO12P	C04824	Lipid X
C15H19NO10	C04831	DIMBOA-glucoside
C13H26NO10PS3	C04832	Coenzyme M 7-mercaptoheptanoylthreonine-phosphate heterodisulfide
C12H20O13S	C04839	"3-O-(3,6-Anhydro-alpha-D-galactopyranosyl)-D-galactose 4-O-sulfate"
C20H35NO16	C04847	"alpha-D-Galactosyl-1,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosamine"
C40H86NO7P2S	C04862	1-Hexadecylthio-1-deoxy-2-hexadecylphosphono-sn-glycero-3-phosphocholine
C14H21NO14S	C04865	"4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine 6-sulfate"
C40H84N2O5PS	C04873	"1-Hexadecylthio-2-hexadecanoylamino-1,2-dideoxy-sn-glycero-3-phosphocholine"
C33H54N6O20	C04876	N-Acetyl-D-glucosaminyl-N-acetylmuramoyl-L-Ala-D-glutamyl-6-carboxy-L-lysine
C41H65N9O28P2	C04882	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine
C25H42N2O19	C04886	"alpha-N-Acetylneuraminyl-2,6-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosamine"
C43H70N10O27P2	C04894	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-N6-(L-alanyl)-L-lysyl-D-alanyl-D-alanine
C33H34O24	C04900	Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]-4'-O-beta-D-glucuronide
C37H61N7O21	C04904	N-Acetyl-D-glucosaminyl-N-acetylmuramoyl-L-Ala-D-glutamyl-6-carboxy-L-lysyl-D-alanine
C15H25N5O15P2	C04916	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide
C32H55NO26	C04923	"1,3-alpha-D-Mannosyl-(1,2-N-acetyl-alpha-D-glucosaminyl)-1,2-alpha-D-mannosyl-1,2-alpha-D-mannosyl-D"
C23H36N6O5S	C04931	Argatroban
C12H20N4O3	C05010	Histidylleucine
C6H9N5	C05026	N3-Metyladenine
C11H15N5O4	C05031	O6-Methyl-2'-deoxyguanosine
C5H12NO4P	C05042	Glufosinate
C6H7NO	C05058	m-Aminophenol
C6H5O2	C05060	o-Benzosemiquinone
C55H59N5O20	C05073	Coumermycin A1
C17H17N3O3	C05076	Imazaquin
C31H36N2O11	C05080	Novobiocin
C13H25NO2S2	C05119	S-(3-Methylbutanoyl)-dihydrolipoamide
C14H23N4O8P2S	C05125	2-(alpha-Hydroxyethyl)thiamine diphosphate
C7H10O4	C05126	Dimethyl citraconate
C5H6N2O	C05130	Imidazole-4-acetaldehyde
C3H4N2O2	C05146	Hydantoin
C32H48O10	C05148	Debromoaplysiatoxin
C47H68O17	C05149	Bryostatin 1
C28H41N3O2	C05150	Teleocidin B-1
C36H56O8	C05151	12-O-Tetradecanoylphorbol 13-acetate
C28H43N8O18P3S	C05165	2-Amino-5-oxocyclohex-1-enecarbonyl-CoA
C21H17NO6	C05193	12-Hydroxydihydrochelirubine
C37H54O4	C05200	"3-Hexaprenyl-4,5-dihydroxybenzoate"
C16H17N	C05201	"(R,S)-Tetrahydrobenzylisoquinoline"
C17H17N	C05204	(S)-Tetrahydroprotoberberine
C25H43N8O17P3S	C05231	L-3-Aminobutyryl-CoA
C3H5N3	C05239	5-Aminoimidazole
C20H15NO5	C05247	10-Hydroxydihydrosanguinarine
C9H15N5O8	C05252	"2-Amino-4-oxo-4-alpha-hydroxy-6-(erythro-1',2',3'-Tri-hydroxypropyl)-5,6,7,8-tetrahydroxypterin"
C9H15N5O6	C05253	"2-Amino-4-oxo-6-(1',2',3'-trihydroxypropyl)-diquinoid-7,8-dihydroxypterin"
C37H66N7O18P3S	C05258	(S)-3-Hydroxyhexadecanoyl-CoA
C37H64N7O18P3S	C05259	3-Oxopalmitoyl-CoA
C35H62N7O18P3S	C05260	(S)-3-Hydroxytetradecanoyl-CoA
C35H60N7O18P3S	C05261	3-Oxotetradecanoyl-CoA
C33H58N7O18P3S	C05262	(S)-3-Hydroxydodecanoyl-CoA
C33H56N7O18P3S	C05263	3-Oxododecanoyl-CoA
C31H54N7O18P3S	C05264	(S)-Hydroxydecanoyl-CoA
C29H48N7O18P3S	C05267	3-Oxooctanoyl-CoA
C27H44N7O18P3S	C05269	3-Oxohexanoyl-CoA
C31H54N7O17P3S	C05274	Decanoyl-CoA
C29H48N7O17P3S	C05276	trans-Oct-2-enoyl-CoA
C29H50N7O18P3S	C05278	(R)-3-Hydroxycapryloyl-CoA
C33H54N7O17P3S	C05280	"cis,cis-3,6-Dodecadienoyl-CoA"
C5H6N2O3	C05281	5-Methylbarbiturate
C55H72MgN4O5	C05306	Chlorophyll a
C55H70MgN4O6	C05307	Chlorophyll b
C17H19N	C05314	"N-Methyl-(R,S)-tetrahydrobenzylisoquinoline"
C21H22NO4	C05315	Palmatine
C22H19NO6	C05316	Dihydromacarpine
C18H20N	C05318	"cis-N-Methyl-(S)-7,8,13,14-tetrahydroprotoberberine"
C12H21N3O6	C05324	Nicotianamine
C5H11NO2Se	C05335	L-Selenomethionine
C9H19N5O3	C05340	beta-Alanyl-L-arginine
C11H15N5O5	C05342	Psicofuranine
C25H42N4O14	C05346	Allosamidine
C17H18FN3O3	C05349	Ciprofloxacin
C6H15NO6S	C05353	TES
C4H7	C05354	Cyclopropylcarbinyl cation
C7H6O7	C05364	4-Carboxy-2-oxo-3-hexenedioate
C50H81N4O15P	C05370	Calyculin A
C49H74N10O12	C05371	Microcystin LR
C7H6O6	C05375	"2-Hydroxy-2-hydropyrone-4,6-dicarboxylate"
C6H14O12P2	C05378	"beta-D-Fructose 1,6-bisphosphate"
C6H6O7	C05379	Oxalosuccinate
C16H25N4O10P2S	C05381	3-Carboxy-1-hydroxypropyl-ThPP
C27H46	C05416	5-Cholestene
C40H64	C05421	15-cis-Phytoene
C6H6O6	C05422	Dehydroascorbate
C20H42O7P2	C05427	Phytyl diphosphate
C28H42O	C05440	"Ergosta-5,7,22,24(28)-tetraen-3beta-ol"
C27H48O4	C05446	"3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane"
C48H78N7O19P3S	C05447	"3alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA"
C27H48O2	C05452	"3alpha,7alpha-Dihydroxy-5beta-cholestane"
C27H48O3	C05454	"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane"
C48H78N7O20P3S	C05460	"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA"
C26H43NO5	C05466	Glycochenodeoxycholate
C48H78N7O21P3S	C05467	"3alpha,7alpha,12alpha-Trihydroxy-5beta-24-oxocholestanoyl-CoA"
C27H48O8S	C05468	5beta-Cyprinolsulfate
C21H34O5	C05481	Cortolone
C21H32O5	C05489	"11beta,17alpha,21-Trihydroxypregnenolone"
C10H12N4O7	C05513	Urate-3-ribonucleoside
C5H6N4O3	C05515	5-Ureido-4-imidazole carboxylate
C6H9NO5	C05520	2-Amino-3-oxoadipate
C13H22N4O8S2	C05526	S-Glutathionyl-L-cysteine
C3H4O5S	C05527	3-Sulfinylpyruvate
C3H4O6S	C05528	3-Sulfopyruvate
C7H8O7	C05533	Oxaloglutarate
C11H15NO8	C05537	N-Succinyl-2-amino-6-oxopimelate
C16H18N2O4S	C05551	Penicillin G
C16H28N4O4S	C05552	Biocytin
C22H36N4O13	C05554	Aerobactin
C14H25N3O6S	C05556	delta-(L-2-Aminoadipyl)-L-cysteinyl-D-valine
C16H23N6O10P	C05560	L-2-Aminoadipate adenylate
C4H6N2O	C05562	1H-Imidazole-4-methanol
C9H16N3O2S	C05570	Ergothioneine
C6H6N2O2S	C05571	Thiourocanic acid
C5H7NO4	C05572	4-Oxoglutaramate
C9H16N3O2	C05575	Hercynine
C8H8O5	C05616	3-O-Methylgallate
C29H30O17	C05622	Malonylapiin
C14H8N2O6	C05640	Cinnavalininate
C10H7NO7	C05641	"5-(3'-Carboxy-3'-oxopropenyl)-4,6-dihydroxypicolinate"
C13H16N2O4	C05642	Formyl-N-acetyl-5-methoxykynurenamine
C13H16N2O3	C05643	6-Hydroxymelatonin
C10H12N2O3	C05647	Formyl-5-hydroxykynurenamine
C11H12N2O5	C05648	5-Hydroxy-N-formylkynurenine
C6H6N4	C05649	Dihydropteridine
C6H8N4	C05650	Tetrahydropteridine
C10H9NO7	C05656	"5-(3'-Carboxy-3'-oxopropyl)-4,6-dihydroxypicolinate"
C11H11NO4	C05657	6-Hydroxyindolelactate
C7H10O7	C05662	Homoisocitrate
C3H7NO	C05665	3-Aminopropanal
C24H40N7O18P3S	C05668	3-Hydroxypropionyl-CoA
C3H5NO4	C05669	beta-Nitropropanoate
C11H20N4O10P2	C05673	CMP-2-aminoethylphosphonate
C14H27N4O10P2	C05674	CMP-N-trimethyl-2-aminoethylphosphonate
C2H8NO4P	C05678	(2-Amino-1-hydroxyethyl)phosphonate
